Map Name,Team 1 Name,Team 2 Name,Team 1 Score,Team 2 Score,Team 1 Attacking Wins,Team 2 Attacking Wins,Team 1 Agents,Team 2 Agents
Pearl,Xipto x Global Esports,Paper Rex,11,13,4,5,"Cypher,Sova,Jett,Astra,Vyse","Sova,Killjoy,Phoenix,Jett,Astra"
Abyss,RRX,IGZIST,5,13,5,6,"Cypher,Sova,Omen,Jett,KAY/O","Cypher,Sova,Omen,Yoru,Astra"
Split,RRX,IGZIST,13,11,5,4,"Breach,Raze,Viper,Omen,Fade","Breach,Raze,Astra,Neon,Vyse"
Sunset,RRX,IGZIST,13,15,6,7,"Cypher,Sova,Omen,KAY/O,Neon","Cypher,Sova,Omen,KAY/O,Neon"
Sunset,The Ultimates,AlQadsiah Esports,9,13,6,9,"Breach,Raze,Cypher,Sova,Omen","Viper,Phoenix,Omen,Chamber,Gekko"
Abyss,The Ultimates,AlQadsiah Esports,6,13,1,7,"Cypher,Sova,Omen,Jett,KAY/O","Cypher,Sova,Yoru,Astra,KAY/O"
Haven,The Ultimates,AlQadsiah Esports,13,6,7,6,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Pearl,Dragons Esports,Onyx Ravens,13,3,9,0,"Breach,Sova,Killjoy,Jett,Astra","Cypher,Phoenix,Jett,Astra,Fade"
Bind,Dragons Esports,Onyx Ravens,5,13,4,11,"Raze,Cypher,Viper,Skye,Astra","Raze,Viper,Phoenix,Brimstone,Skye"
Split,Dragons Esports,Onyx Ravens,13,9,6,3,"Breach,Raze,Cypher,Omen,Skye","Raze,Cypher,Viper,Phoenix,Omen"
Pearl,Xipto x Global Esports,DRX Changers,13,7,9,4,"Cypher,Sova,Jett,Astra,Vyse","Sova,Killjoy,Yoru,Astra,Iso"
Pearl,DRX Changers,Xipto x Global Esports,7,13,4,9,"Sova,Killjoy,Yoru,Astra,Iso","Cypher,Sova,Jett,Astra,Vyse"
Haven,NOEZ FOXX,BC SWELL,13,11,8,7,"Cypher,Sova,Omen,Neon,Iso","Breach,Cypher,Sova,Omen,Neon"
Haven,DRX Changers,Xipto x Global Esports,6,13,4,5,"Cypher,Sova,Omen,Yoru,Iso","Breach,Cypher,Sova,Omen,Neon"
Haven,Xipto x Global Esports,DRX Changers,13,6,5,4,"Breach,Cypher,Sova,Omen,Neon","Cypher,Sova,Omen,Yoru,Iso"
Bind,Paper Rex,ZETA DIVISION GC,13,3,3,2,"Raze,Cypher,Brimstone,Yoru,Fade","Raze,Brimstone,Reyna,Fade,Clove"
Bind,Paper Rex x Spotlight Series,ZETA DIVISION GC,13,3,3,2,"Raze,Cypher,Brimstone,Yoru,Fade","Raze,Brimstone,Reyna,Fade,Clove"
Bind,NOEZ FOXX,BC SWELL,11,13,4,5,"Raze,Cypher,Skye,Astra,Neon","Raze,Cypher,Viper,Brimstone,Skye"
Sunset,Paper Rex x Spotlight Series,ZETA DIVISION GC,13,5,9,2,"Cypher,Sova,Omen,Neon,Deadlock","Sova,Omen,Yoru,Iso,Clove"
Sunset,Paper Rex,ZETA DIVISION GC,13,5,9,2,"Cypher,Sova,Omen,Neon,Deadlock","Sova,Omen,Yoru,Iso,Clove"
Abyss,NOEZ FOXX,BC SWELL,13,10,6,4,"Cypher,Sova,Yoru,Astra,Neon","Sova,Omen,Astra,Neon,Iso"
Haven,RIDDLE ORDER,RRX,13,7,9,4,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Sunset,RIDDLE ORDER,RRX,15,13,5,4,"Cypher,Sova,Omen,KAY/O,Neon","Cypher,Sova,Omen,KAY/O,Neon"
Ascent,The Ultimates,Dragons Esports,13,6,5,4,"Cypher,Sova,Omen,Jett,Deadlock","Sova,Killjoy,Jett,Astra,KAY/O"
Abyss,The Ultimates,Dragons Esports,13,10,8,7,"Cypher,Sova,Omen,Jett,KAY/O","Cypher,Sova,Jett,Astra,Gekko"
Bind,AlQadsiah Esports,Onyx Ravens,13,10,8,6,"Raze,Viper,Brimstone,Skye,Gekko","Raze,Viper,Phoenix,Brimstone,Skye"
Pearl,AlQadsiah Esports,Onyx Ravens,13,6,2,1,"Sova,Killjoy,Astra,KAY/O,Neon","Cypher,Phoenix,Jett,Astra,Fade"
Sunset,AlQadsiah Esports,Onyx Ravens,11,13,9,10,"Viper,Phoenix,Omen,Chamber,Gekko","Breach,Raze,Cypher,Phoenix,Clove"
Haven,Xipto x Global Esports,ZETA DIVISION GC,13,4,5,4,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Jett"
Haven,Xipto x Global Esports,ZETA DIVISION GC,13,4,5,4,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Jett"
Ascent,Xipto x Global Esports,ZETA DIVISION GC,13,5,9,2,"Cypher,Sova,Jett,Astra,Deadlock","Cypher,Sova,Omen,Neon,Deadlock"
Ascent,Xipto x Global Esports,ZETA DIVISION GC,13,5,9,2,"Cypher,Sova,Jett,Astra,Deadlock","Cypher,Sova,Omen,Neon,Deadlock"
Ascent,DRX Changers,Paper Rex,8,13,7,8,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Reyna,Omen,Jett"
Ascent,Paper Rex x Spotlight Series,DRX Changers,13,8,8,7,"Sova,Killjoy,Reyna,Omen,Jett","Sova,Killjoy,Omen,Jett,KAY/O"
Sunset,DRX Changers,Paper Rex,8,13,4,8,"Raze,Cypher,Sova,Phoenix,Omen","Cypher,Sova,Omen,Neon,Deadlock"
Sunset,Paper Rex x Spotlight Series,DRX Changers,13,8,8,4,"Cypher,Sova,Omen,Neon,Deadlock","Raze,Cypher,Sova,Phoenix,Omen"
Haven,ZETA DIVISION GC,DRX Changers,6,13,2,3,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Jett"
Haven,ZETA DIVISION GC,DRX Changers,6,13,2,3,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Jett"
Ascent,ZETA DIVISION GC,DRX Changers,7,13,2,3,"Cypher,Sova,Omen,Neon,Deadlock","Sova,Killjoy,Omen,Jett,KAY/O"
Ascent,ZETA DIVISION GC,DRX Changers,7,13,2,3,"Cypher,Sova,Omen,Neon,Deadlock","Sova,Killjoy,Omen,Jett,KAY/O"
