Map Name,Team 1 Name,Team 2 Name,Team 1 Score,Team 2 Score,Team 1 Attacking Wins,Team 2 Attacking Wins,Team 1 Agents,Team 2 Agents
Sunset,BBL Esports,Team Heretics,13,10,7,6,"Raze,Cypher,Omen,KAY/O,Gekko","Cypher,Sova,Omen,KAY/O,Neon"
Split,BBL Esports,Team Heretics,13,7,7,2,"Breach,Raze,Viper,Omen,Skye","Raze,Cypher,Brimstone,Omen,Skye"
Split,Karmine Corp,Natus Vincere,6,13,3,4,"Raze,Viper,Omen,Yoru,Fade","Breach,Raze,Viper,Omen,Fade"
Sunset,Karmine Corp,Natus Vincere,7,13,2,7,"Raze,Cypher,Omen,KAY/O,Gekko","Sova,Killjoy,Omen,KAY/O,Neon"
Bind,Karmine Corp,Natus Vincere,13,7,8,3,"Raze,Viper,Omen,Skye,Gekko","Raze,Viper,Brimstone,KAY/O,Gekko"
Lotus,Gentle Mates,FNATIC,4,13,4,5,"Breach,Raze,Cypher,Phoenix,Omen","Raze,Killjoy,Viper,Omen,Fade"
Breeze,Gentle Mates,FNATIC,6,13,3,4,"Cypher,Sova,Viper,Phoenix,Yoru","Cypher,Sova,Viper,Yoru,KAY/O"
Lotus,Bleed Esports,ZETA DIVISION,8,13,3,4,"Raze,Killjoy,Viper,Omen,Fade","Viper,Omen,Chamber,Neon,Gekko"
Ascent,Bleed Esports,ZETA DIVISION,13,9,6,5,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Sunset,Bleed Esports,ZETA DIVISION,9,13,3,6,"Raze,Cypher,Omen,KAY/O,Gekko","Sova,Viper,Phoenix,Omen,Chamber"
Lotus,T1,Rex Regum Qeon,13,8,7,6,"Raze,Viper,Omen,Chamber,Fade","Raze,Killjoy,Viper,Omen,Fade"
Ascent,T1,Rex Regum Qeon,13,6,7,6,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Split,Cloud9,Evil Geniuses,13,4,3,2,"Raze,Cypher,Viper,Omen,Skye","Raze,Cypher,Viper,Omen,Skye"
Sunset,Cloud9,Evil Geniuses,13,8,8,4,"Raze,Cypher,Viper,Omen,Skye","Breach,Raze,Cypher,Omen,Fade"
Lotus,Cloud9,Evil Geniuses,9,13,2,5,"Raze,Killjoy,Viper,Omen,Gekko","Raze,Cypher,Viper,Omen,Fade"
Lotus,Global Esports,TALON,6,13,1,7,"Raze,Killjoy,Viper,Omen,Fade","Raze,Killjoy,Viper,Omen,Fade"
Breeze,Global Esports,TALON,12,14,6,7,"Cypher,Sova,Viper,Jett,KAY/O","Cypher,Sova,Viper,Jett,Yoru"
Icebox,Global Esports,TALON,13,4,9,1,"Killjoy,Viper,Sage,Jett,Gekko","Killjoy,Viper,Jett,KAY/O,Gekko"
Lotus,Gen.G Esports,DetonatioN FocusMe,13,7,7,6,"Raze,Killjoy,Viper,Omen,Fade","Raze,Killjoy,Viper,Omen,Fade"
Split,Gen.G Esports,DetonatioN FocusMe,13,8,7,6,"Raze,Viper,Omen,Jett,Skye","Raze,Cypher,Viper,Omen,Skye"
Breeze,NRG Esports,FURIA,13,8,7,6,"Cypher,Sova,Viper,Jett,Yoru","Cypher,Sova,Viper,Jett,Yoru"
Split,NRG Esports,FURIA,13,2,10,0,"Raze,Viper,Omen,Jett,Skye","Raze,Viper,Omen,Skye,Yoru"
Sunset,KRÜ Esports,MIBR,13,8,6,5,"Breach,Raze,Cypher,Omen,Gekko","Raze,Cypher,Viper,Omen,Skye"
Icebox,KRÜ Esports,MIBR,13,6,7,1,"Killjoy,Viper,Reyna,KAY/O,Gekko","Sova,Killjoy,Viper,Jett,Harbor"
Icebox,Bleed Esports,Rex Regum Qeon,5,13,4,5,"Killjoy,Viper,Jett,KAY/O,Gekko","Sova,Killjoy,Viper,Jett,Gekko"
Lotus,Bleed Esports,Rex Regum Qeon,2,13,0,10,"Raze,Killjoy,Viper,Omen,Fade","Raze,Killjoy,Viper,Omen,Fade"
Sunset,Team Secret,ZETA DIVISION,13,7,9,4,"Breach,Raze,Cypher,Sova,Omen","Sova,Viper,Phoenix,Omen,Chamber"
Lotus,Team Secret,ZETA DIVISION,6,13,5,6,"Raze,Killjoy,Viper,Omen,Fade","Viper,Omen,Chamber,Neon,Gekko"
Icebox,Team Secret,ZETA DIVISION,13,8,6,5,"Sova,Killjoy,Viper,Jett,KAY/O","Killjoy,Viper,Jett,KAY/O,Gekko"
Icebox,Sentinels,Leviatán,11,13,6,7,"Killjoy,Viper,Jett,KAY/O,Gekko","Sova,Killjoy,Viper,Jett,Harbor"
Lotus,Sentinels,Leviatán,17,19,13,14,"Raze,Killjoy,Viper,Omen,Fade","Raze,Killjoy,Viper,Omen,Fade"
Split,G2 Esports,100 Thieves,8,13,4,5,"Breach,Raze,Cypher,Viper,Omen","Raze,Viper,Astra,Fade,Gekko"
Bind,G2 Esports,100 Thieves,9,13,5,8,"Viper,Brimstone,Yoru,KAY/O,Fade","Raze,Viper,Brimstone,Fade,Gekko"
Bind,T1,DRX,6,13,3,4,"Raze,Viper,Skye,Harbor,Gekko","Raze,Cypher,Viper,Brimstone,KAY/O"
Split,T1,DRX,5,13,2,3,"Raze,Viper,Omen,Jett,Skye","Raze,Cypher,Viper,Omen,Skye"
Breeze,T1,DRX,13,9,8,7,"Sova,Viper,Jett,Yoru,Harbor","Cypher,Sova,Viper,Jett,Yoru"
Bind,Gen.G Esports,Paper Rex,6,13,2,3,"Raze,Cypher,Viper,Brimstone,Skye","Raze,Brimstone,Skye,Harbor,Gekko"
Icebox,Gen.G Esports,Paper Rex,11,13,3,4,"Killjoy,Viper,Omen,KAY/O,Gekko","Killjoy,Viper,Sage,Jett,KAY/O"
Lotus,Gen.G Esports,Paper Rex,13,11,9,8,"Raze,Killjoy,Viper,Omen,Fade","Raze,Cypher,Omen,Jett,Skye"
Icebox,Karmine Corp,Gentle Mates,13,6,3,2,"Killjoy,Viper,Sage,Jett,Gekko","Sova,Killjoy,Viper,Sage,Jett"
Split,Karmine Corp,Gentle Mates,13,6,4,3,"Raze,Viper,Omen,Yoru,Fade","Viper,Phoenix,Omen,Jett,Skye"
Split,FNATIC,GIANTX,13,7,9,4,"Breach,Raze,Cypher,Omen,Yoru","Breach,Raze,Viper,Omen,Skye"
Breeze,FNATIC,GIANTX,5,13,4,5,"Cypher,Sova,Viper,Yoru,KAY/O","Cypher,Sova,Viper,Jett,Yoru"
Bind,FNATIC,GIANTX,13,5,7,0,"Raze,Viper,Brimstone,Skye,Gekko","Raze,Viper,Omen,Skye,Yoru"
Icebox,BBL Esports,KOI,13,3,4,3,"Sova,Killjoy,Viper,Sage,Omen","Sova,Killjoy,Viper,Yoru,Harbor"
Breeze,BBL Esports,KOI,13,4,4,3,"Cypher,Sova,Viper,Omen,Yoru","Cypher,Sova,Viper,Omen,Yoru"
Ascent,Team Liquid,Natus Vincere,5,13,2,9,"Cypher,Sova,Viper,Omen,Yoru","Cypher,Sova,Omen,Jett,KAY/O"
Split,Team Liquid,Natus Vincere,11,13,10,11,"Raze,Cypher,Viper,Omen,Skye","Breach,Raze,Viper,Omen,Fade"
Lotus,Team Liquid,Natus Vincere,13,10,5,4,"Breach,Raze,Cypher,Sova,Omen","Breach,Raze,Killjoy,Brimstone,Gekko"
Icebox,Team Vitality,Team Heretics,13,9,8,5,"Raze,Killjoy,Viper,KAY/O,Gekko","Killjoy,Viper,Sage,KAY/O,Gekko"
Sunset,Team Vitality,Team Heretics,11,13,5,6,"Raze,Viper,Omen,KAY/O,Gekko","Cypher,Sova,Omen,KAY/O,Neon"
Breeze,Team Vitality,Team Heretics,13,9,7,6,"Cypher,Sova,Viper,Yoru,Astra","Cypher,Sova,Viper,Yoru,KAY/O"
Breeze,Karmine Corp,FUT Esports,7,13,1,6,"Cypher,Sova,Viper,Jett,KAY/O","Cypher,Sova,Viper,Jett,KAY/O"
Lotus,Karmine Corp,FUT Esports,8,13,5,9,"Raze,Killjoy,Viper,Omen,Fade","Cypher,Viper,Sage,Omen,Jett"
Bind,Karmine Corp,FUT Esports,13,11,7,6,"Raze,Viper,Omen,Skye,Gekko","Viper,Sage,Omen,KAY/O,Gekko"
Sunset,T1,DetonatioN FocusMe,11,13,6,7,"Cypher,Sova,Omen,KAY/O,Neon","Raze,Cypher,Viper,Omen,Gekko"
Lotus,T1,DetonatioN FocusMe,13,5,4,3,"Raze,Viper,Omen,Chamber,Fade","Raze,Killjoy,Viper,Omen,Fade"
Ascent,T1,DetonatioN FocusMe,10,13,3,5,"Sova,Killjoy,Omen,Jett,KAY/O","Raze,Cypher,Viper,Omen,KAY/O"
Ascent,Gen.G Esports,TALON,13,8,3,2,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Lotus,Gen.G Esports,TALON,13,9,4,3,"Raze,Killjoy,Viper,Omen,Fade","Raze,Killjoy,Viper,Omen,Fade"
Breeze,KRÜ Esports,FURIA,13,7,6,5,"Cypher,Sova,Viper,Jett,KAY/O","Cypher,Sova,Viper,Jett,KAY/O"
Icebox,KRÜ Esports,FURIA,11,13,7,8,"Killjoy,Viper,Reyna,KAY/O,Gekko","Killjoy,Viper,Omen,KAY/O,Gekko"
Lotus,KRÜ Esports,FURIA,13,7,10,5,"Raze,Killjoy,Viper,Omen,Fade","Raze,Killjoy,Viper,Omen,Skye"
Lotus,Global Esports,DRX,6,13,3,4,"Raze,Killjoy,Viper,Omen,Fade","Raze,Killjoy,Viper,Omen,Fade"
Ascent,Global Esports,DRX,8,13,5,9,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Icebox,Team Secret,Rex Regum Qeon,12,14,5,6,"Sova,Killjoy,Viper,Jett,KAY/O","Sova,Killjoy,Viper,Jett,Gekko"
Split,Team Secret,Rex Regum Qeon,13,6,6,0,"Breach,Raze,Cypher,Omen,Fade","Raze,Cypher,Viper,Omen,Skye"
Breeze,Team Secret,Rex Regum Qeon,10,13,7,9,"Cypher,Sova,Viper,Jett,KAY/O","Cypher,Sova,Viper,Jett,Yoru"
Split,Sentinels,100 Thieves,13,6,7,1,"Raze,Cypher,Viper,Omen,Skye","Raze,Viper,Astra,Fade,Gekko"
Icebox,Sentinels,100 Thieves,13,10,8,7,"Killjoy,Viper,Jett,KAY/O,Gekko","Sova,Killjoy,Viper,Jett,Gekko"
Icebox,G2 Esports,Evil Geniuses,13,3,4,3,"Sova,Killjoy,Viper,Omen,Gekko","Sova,Killjoy,Viper,Jett,Harbor"
Lotus,G2 Esports,Evil Geniuses,13,8,7,6,"Raze,Killjoy,Viper,Omen,Fade","Raze,Cypher,Viper,Omen,Fade"
Bind,T1,Paper Rex,12,14,6,7,"Raze,Viper,Skye,Harbor,Gekko","Raze,Brimstone,Reyna,Skye,Harbor"
Lotus,T1,Paper Rex,10,13,2,4,"Raze,Viper,Omen,Chamber,Fade","Raze,Cypher,Omen,Jett,Skye"
Icebox,Bleed Esports,TALON,6,13,4,10,"Killjoy,Jett,KAY/O,Harbor,Gekko","Killjoy,Viper,Jett,KAY/O,Gekko"
Bind,Bleed Esports,TALON,7,13,2,7,"Breach,Raze,Cypher,Brimstone,Gekko","Raze,Viper,Skye,Harbor,Gekko"
Lotus,Bleed Esports,TALON,13,9,7,4,"Raze,Killjoy,Viper,Omen,Fade","Raze,Killjoy,Viper,Omen,Fade"
Sunset,NRG Esports,LOUD,13,2,10,0,"Raze,Cypher,Omen,KAY/O,Gekko","Breach,Sova,Viper,Phoenix,Omen"
Breeze,NRG Esports,LOUD,13,10,8,7,"Cypher,Sova,Viper,Jett,Yoru","Cypher,Sova,Viper,Jett,KAY/O"
Ascent,Cloud9,Leviatán,18,16,9,8,"Sova,Killjoy,Omen,Jett,KAY/O","Raze,Viper,Sage,Omen,KAY/O"
Sunset,Cloud9,Leviatán,13,7,7,6,"Raze,Cypher,Viper,Omen,Skye","Breach,Cypher,Sova,Phoenix,Omen"
Icebox,Cloud9,Leviatán,7,13,4,9,"Sova,Killjoy,Viper,Sage,Jett","Sova,Killjoy,Viper,Jett,Harbor"
Lotus,Team Secret,DRX,8,13,5,6,"Raze,Killjoy,Viper,Omen,Skye","Raze,Killjoy,Viper,Omen,Fade"
Sunset,Team Secret,DRX,8,13,5,9,"Breach,Raze,Cypher,Sova,Omen","Raze,Cypher,Viper,Omen,Fade"
Ascent,Global Esports,ZETA DIVISION,8,13,6,7,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Icebox,Global Esports,ZETA DIVISION,13,10,5,4,"Killjoy,Viper,Sage,Jett,Gekko","Killjoy,Viper,Jett,KAY/O,Gekko"
Sunset,Global Esports,ZETA DIVISION,1,13,1,2,"Raze,Sova,Viper,Omen,Gekko","Sova,Viper,Phoenix,Omen,Chamber"
Sunset,BBL Esports,Gentle Mates,11,13,5,6,"Cypher,Sova,Omen,KAY/O,Neon","Raze,Cypher,Omen,KAY/O,Neon"
Ascent,BBL Esports,Gentle Mates,7,13,3,8,"Sova,Killjoy,Omen,Jett,KAY/O","Cypher,Sova,Phoenix,Omen,Yoru"
Icebox,Team Liquid,FUT Esports,8,13,4,5,"Killjoy,Viper,Jett,Harbor,Gekko","Sova,Viper,Sage,Jett,KAY/O"
Split,Team Liquid,FUT Esports,5,13,3,10,"Raze,Cypher,Viper,Omen,Skye","Raze,Viper,Omen,Skye,Chamber"
Lotus,FNATIC,Team Heretics,15,17,8,9,"Raze,Killjoy,Viper,Omen,Fade","Killjoy,Viper,Omen,Neon,Gekko"
Icebox,FNATIC,Team Heretics,4,13,1,9,"Sova,Killjoy,Viper,Jett,Harbor","Killjoy,Viper,Sage,KAY/O,Gekko"
Lotus,Team Vitality,Natus Vincere,4,13,1,9,"Raze,Killjoy,Viper,Omen,Fade","Breach,Raze,Killjoy,Brimstone,Gekko"
Bind,Team Vitality,Natus Vincere,9,13,4,7,"Raze,Viper,Brimstone,Gekko,Deadlock","Raze,Viper,Brimstone,KAY/O,Gekko"
Ascent,KOI,Team Liquid,7,13,3,8,"Cypher,Sova,Omen,Jett,KAY/O","Cypher,Sova,Viper,Omen,Yoru"
Split,KOI,Team Liquid,9,13,8,9,"Breach,Raze,Viper,Omen,Fade","Raze,Cypher,Viper,Omen,Skye"
Sunset,Karmine Corp,GIANTX,13,9,6,3,"Raze,Cypher,Omen,KAY/O,Gekko","Breach,Raze,Cypher,Sova,Omen"
Breeze,Karmine Corp,GIANTX,13,4,4,3,"Cypher,Sova,Viper,Jett,KAY/O","Cypher,Sova,Viper,Jett,Yoru"
Icebox,Gen.G Esports,Sentinels,6,13,5,6,"Killjoy,Viper,Jett,KAY/O,Gekko","Killjoy,Viper,Jett,KAY/O,Gekko"
Split,Gen.G Esports,Sentinels,10,13,4,5,"Raze,Viper,Omen,Jett,Skye","Raze,Cypher,Viper,Omen,Skye"
Ascent,Gen.G Esports,Sentinels,13,8,6,2,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Bind,Gen.G Esports,Sentinels,12,14,6,7,"Raze,Cypher,Viper,Brimstone,Skye","Raze,Viper,Brimstone,Skye,Gekko"
Breeze,Gen.G Esports,Sentinels,13,8,7,3,"Sova,Viper,Jett,Yoru,Astra","Cypher,Sova,Viper,Jett,KAY/O"
Sunset,Sentinels,Paper Rex,13,3,4,3,"Raze,Cypher,Omen,KAY/O,Gekko","Viper,Sage,Omen,KAY/O,Gekko"
Split,Sentinels,Paper Rex,5,13,4,5,"Raze,Cypher,Viper,Omen,Skye","Raze,Viper,Omen,Jett,Skye"
Ascent,Sentinels,Paper Rex,13,6,7,6,"Sova,Killjoy,Omen,Jett,KAY/O","Raze,Viper,Omen,Fade,Gekko"
Lotus,Sentinels,Paper Rex,14,12,7,6,"Raze,Killjoy,Viper,Omen,Fade","Raze,Cypher,Omen,Jett,Skye"
Sunset,Paper Rex,LOUD,13,8,6,5,"Viper,Sage,Omen,KAY/O,Gekko","Breach,Sova,Viper,Phoenix,Omen"
Ascent,Paper Rex,LOUD,13,11,6,5,"Raze,Viper,Omen,Fade,Gekko","Breach,Viper,Phoenix,Omen,KAY/O"
Breeze,Gen.G Esports,Sentinels,13,3,4,3,"Sova,Viper,Jett,Yoru,Astra","Cypher,Sova,Viper,Jett,KAY/O"
Lotus,Gen.G Esports,Sentinels,7,13,2,7,"Raze,Killjoy,Viper,Omen,Fade","Raze,Killjoy,Viper,Omen,Fade"
Split,Gen.G Esports,Sentinels,13,5,8,1,"Raze,Viper,Omen,Jett,Skye","Raze,Cypher,Viper,Omen,Skye"
Sunset,Sentinels,LOUD,14,12,8,7,"Raze,Cypher,Omen,KAY/O,Gekko","Breach,Sova,Viper,Phoenix,Omen"
Icebox,Sentinels,LOUD,12,14,5,6,"Killjoy,Viper,Jett,KAY/O,Gekko","Sova,Killjoy,Viper,Jett,Harbor"
Split,Sentinels,LOUD,13,4,9,1,"Raze,Cypher,Viper,Omen,Skye","Breach,Raze,Viper,Omen,Skye"
Lotus,Gen.G Esports,Paper Rex,13,9,5,4,"Raze,Killjoy,Viper,Omen,Fade","Raze,Cypher,Omen,Jett,Skye"
Split,Gen.G Esports,Paper Rex,13,8,8,4,"Raze,Viper,Omen,Jett,Skye","Raze,Viper,Omen,Jett,Skye"
Ascent,Karmine Corp,Paper Rex,12,14,5,6,"Breach,Omen,Jett,KAY/O,Fade","Raze,Viper,Omen,Fade,Gekko"
Lotus,Karmine Corp,Paper Rex,13,6,5,4,"Raze,Killjoy,Viper,Omen,Fade","Raze,Omen,Jett,Skye,Astra"
Bind,Karmine Corp,Paper Rex,10,13,6,8,"Raze,Viper,Omen,Skye,Yoru","Raze,Brimstone,Reyna,Skye,Harbor"
Sunset,LOUD,EDward Gaming,13,3,4,3,"Breach,Sova,Viper,Phoenix,Omen","Raze,Cypher,Sova,Omen,KAY/O"
Icebox,LOUD,EDward Gaming,13,2,11,1,"Sova,Killjoy,Viper,Jett,Harbor","Sova,Killjoy,Viper,Jett,KAY/O"
Split,Team Heretics,Paper Rex,7,13,1,6,"Breach,Raze,Cypher,Viper,Omen","Raze,Viper,Omen,Jett,Skye"
Lotus,Team Heretics,Paper Rex,13,10,6,5,"Killjoy,Viper,Omen,Neon,Gekko","Raze,Cypher,Omen,Jett,Skye"
Sunset,Team Heretics,Paper Rex,10,13,4,6,"Cypher,Sova,Omen,KAY/O,Neon","Viper,Sage,Omen,KAY/O,Gekko"
Breeze,FunPlus Phoenix,LOUD,11,13,4,5,"Sova,Viper,Jett,Yoru,Astra","Cypher,Sova,Viper,Jett,KAY/O"
Sunset,FunPlus Phoenix,LOUD,5,13,4,5,"Sova,Viper,Phoenix,Chamber,Harbor","Breach,Sova,Viper,Phoenix,Omen"
Breeze,EDward Gaming,Gen.G Esports,6,13,5,11,"Cypher,Sova,Viper,Jett,KAY/O","Sova,Viper,Jett,Yoru,Astra"
Split,EDward Gaming,Gen.G Esports,5,13,0,7,"Breach,Raze,Viper,Omen,Skye","Raze,Viper,Omen,Jett,Skye"
Icebox,EDward Gaming,Gen.G Esports,13,8,8,4,"Sova,Killjoy,Viper,Jett,KAY/O","Killjoy,Viper,Jett,KAY/O,Gekko"
Lotus,Sentinels,Karmine Corp,13,11,7,6,"Raze,Killjoy,Viper,Omen,Fade","Raze,Killjoy,Viper,Omen,Fade"
Split,Sentinels,Karmine Corp,13,8,6,2,"Raze,Cypher,Viper,Omen,Skye","Raze,Omen,Yoru,Astra,Fade"
Bind,Sentinels,Team Heretics,13,11,6,5,"Raze,Viper,Brimstone,Skye,Gekko","Sova,Viper,Yoru,Astra,KAY/O"
Sunset,Sentinels,Team Heretics,5,13,4,5,"Raze,Cypher,Omen,KAY/O,Gekko","Cypher,Sova,Omen,KAY/O,Neon"
Lotus,Sentinels,Team Heretics,13,9,9,8,"Raze,Killjoy,Viper,Omen,Fade","Killjoy,Viper,Omen,Neon,Gekko"
Split,EDward Gaming,Paper Rex,13,9,5,4,"Breach,Raze,Viper,Omen,Skye","Raze,Viper,Omen,Jett,Yoru"
Bind,EDward Gaming,Paper Rex,13,9,5,4,"Raze,Cypher,Sova,Brimstone,KAY/O","Raze,Brimstone,Reyna,Fade,Harbor"
Sunset,EDward Gaming,Paper Rex,8,13,5,9,"Raze,Cypher,Sova,Omen,KAY/O","Viper,Sage,Omen,KAY/O,Gekko"
Ascent,Gen.G Esports,LOUD,13,5,9,2,"Sova,Killjoy,Omen,Jett,KAY/O","Breach,Viper,Omen,Yoru,KAY/O"
Breeze,Gen.G Esports,LOUD,8,13,5,9,"Sova,Viper,Jett,Yoru,Astra","Cypher,Sova,Viper,Jett,KAY/O"
Icebox,Gen.G Esports,LOUD,13,11,6,5,"Killjoy,Viper,Jett,KAY/O,Gekko","Sova,Killjoy,Viper,Jett,Harbor"
Lotus,Karmine Corp,FunPlus Phoenix,13,10,9,8,"Raze,Killjoy,Viper,Omen,Fade","Raze,Viper,Omen,Chamber,Gekko"
Icebox,Karmine Corp,FunPlus Phoenix,13,8,6,5,"Killjoy,Viper,Sage,Jett,Gekko","Viper,Reyna,Omen,Jett,Gekko"
Lotus,LOUD,Sentinels,4,13,2,10,"Breach,Viper,Phoenix,Omen,Skye","Raze,Killjoy,Viper,Omen,Fade"
Bind,LOUD,Sentinels,13,8,9,5,"Breach,Viper,Phoenix,Brimstone,KAY/O","Raze,Viper,Brimstone,Skye,Yoru"
Icebox,LOUD,Sentinels,13,11,8,7,"Sova,Killjoy,Viper,Jett,Harbor","Killjoy,Viper,Jett,KAY/O,Gekko"
Split,LOUD,Sentinels,3,13,3,4,"Breach,Raze,Viper,Omen,Skye","Raze,Cypher,Viper,Omen,Skye"
Sunset,LOUD,Sentinels,9,13,5,8,"Breach,Sova,Viper,Phoenix,Omen","Raze,Cypher,Omen,KAY/O,Gekko"
Split,NRG Esports,Sentinels,3,13,1,2,"Breach,Raze,Viper,Omen,Skye","Raze,Cypher,Viper,Omen,Skye"
Ascent,NRG Esports,Sentinels,13,8,8,4,"Sova,Killjoy,Omen,Jett,KAY/O","Cypher,Sova,Omen,Jett,KAY/O"
Sunset,NRG Esports,Sentinels,14,16,5,6,"Cypher,Viper,Omen,Jett,Skye","Raze,Cypher,Omen,KAY/O,Gekko"
Sunset,Evil Geniuses,LOUD,5,13,4,5,"Breach,Raze,Cypher,Omen,Fade","Breach,Sova,Viper,Phoenix,Omen"
Icebox,Evil Geniuses,LOUD,7,13,3,8,"Killjoy,Viper,KAY/O,Gekko,Deadlock","Sova,Killjoy,Viper,Jett,Harbor"
Ascent,Evil Geniuses,LOUD,13,7,4,3,"Cypher,Sova,Omen,Jett,KAY/O","Breach,Viper,Phoenix,Omen,KAY/O"
Split,Team Heretics,Karmine Corp,5,13,4,5,"Breach,Raze,Cypher,Viper,Omen","Raze,Omen,Yoru,Astra,Fade"
Icebox,Team Heretics,Karmine Corp,7,13,4,5,"Raze,Sova,Killjoy,Viper,KAY/O","Killjoy,Viper,Sage,Jett,Gekko"
Lotus,Team Heretics,Karmine Corp,7,13,6,11,"Killjoy,Viper,Omen,Neon,Gekko","Raze,Killjoy,Viper,Omen,Fade"
Sunset,Team Heretics,Karmine Corp,13,9,4,3,"Cypher,Sova,Omen,KAY/O,Neon","Raze,Cypher,Viper,Omen,Gekko"
Split,FNATIC,Karmine Corp,8,13,3,7,"Breach,Raze,Cypher,Omen,Skye","Raze,Omen,Yoru,Astra,Fade"
Lotus,FNATIC,Karmine Corp,10,13,4,5,"Raze,Killjoy,Viper,Omen,Fade","Raze,Killjoy,Viper,Omen,Fade"
Breeze,Team Heretics,Natus Vincere,13,4,10,2,"Cypher,Sova,Viper,Yoru,KAY/O","Cypher,Sova,Viper,Omen,Yoru"
Sunset,Team Heretics,Natus Vincere,16,14,5,4,"Cypher,Sova,Omen,KAY/O,Neon","Breach,Viper,Omen,Chamber,Fade"
Split,Sentinels,G2 Esports,9,13,2,5,"Raze,Cypher,Viper,Omen,Skye","Breach,Raze,Cypher,Viper,Omen"
Breeze,Sentinels,G2 Esports,9,13,6,9,"Cypher,Sova,Viper,Jett,KAY/O","Cypher,Sova,Viper,Yoru,Harbor"
Sunset,Sentinels,G2 Esports,13,8,4,0,"Raze,Cypher,Omen,KAY/O,Gekko","Raze,Cypher,Sova,Viper,Omen"
Breeze,G2 Esports,MIBR,10,13,4,6,"Cypher,Sova,Viper,Yoru,Harbor","Cypher,Sova,Viper,Jett,KAY/O"
Split,G2 Esports,MIBR,15,13,9,8,"Breach,Raze,Cypher,Viper,Omen","Raze,Viper,Jett,Skye,Astra"
Sunset,G2 Esports,MIBR,9,13,3,6,"Raze,Cypher,Sova,Viper,Omen","Raze,Cypher,Viper,Omen,Skye"
Ascent,MIBR,Sentinels,6,13,5,6,"Cypher,Viper,Omen,Jett,Skye","Sova,Killjoy,Omen,Jett,KAY/O"
Split,MIBR,Sentinels,7,13,2,3,"Raze,Viper,Jett,Skye,Astra","Raze,Cypher,Viper,Omen,Skye"
Bind,Karmine Corp,KOI,13,7,9,4,"Raze,Viper,Omen,Skye,Yoru","Raze,Viper,Brimstone,Skye,Fade"
Sunset,Karmine Corp,KOI,13,4,5,4,"Raze,Cypher,Viper,Omen,Gekko","Breach,Raze,Cypher,Omen,Fade"
Breeze,KOI,Team Vitality,6,13,0,6,"Cypher,Sova,Viper,Yoru,KAY/O","Cypher,Viper,Jett,Skye,Astra"
Sunset,KOI,Team Vitality,9,13,7,10,"Breach,Raze,Cypher,Omen,Fade","Raze,Cypher,Viper,Omen,Skye"
Ascent,Karmine Corp,Team Vitality,15,13,9,8,"Raze,Viper,Reyna,Skye,Harbor","Sova,Killjoy,Omen,Jett,KAY/O"
Sunset,Karmine Corp,Team Vitality,13,8,5,4,"Raze,Cypher,Viper,Omen,Gekko","Raze,Cypher,Viper,Omen,Skye"
Sunset,G2 Esports,KRÜ Esports,13,8,8,7,"Raze,Cypher,Sova,Viper,Omen","Viper,Omen,KAY/O,Chamber,Fade"
Split,G2 Esports,KRÜ Esports,13,8,6,5,"Breach,Raze,Cypher,Viper,Omen","Viper,Jett,Skye,Astra,KAY/O"
Bind,Leviatán,Sentinels,9,13,3,6,"Raze,Viper,Skye,Harbor,Gekko","Raze,Viper,Brimstone,Skye,Yoru"
Breeze,Leviatán,Sentinels,13,6,9,3,"Cypher,Sova,Viper,Jett,KAY/O","Cypher,Sova,Viper,Jett,KAY/O"
Split,Leviatán,Sentinels,3,13,3,4,"Raze,Viper,Jett,Skye,Astra","Raze,Cypher,Viper,Omen,Skye"
Split,Team Liquid,KOI,10,13,5,6,"Raze,Cypher,Viper,Omen,Skye","Breach,Raze,Viper,Omen,Fade"
Ascent,Cloud9,MIBR,9,13,4,7,"Sova,Killjoy,Omen,Jett,KAY/O","Cypher,Viper,Omen,Jett,Skye"
Icebox,Team Liquid,KOI,14,12,7,6,"Sova,Killjoy,Viper,Sage,Jett","Sova,Killjoy,Viper,Yoru,Harbor"
Bind,Cloud9,MIBR,12,14,7,8,"Raze,Viper,Brimstone,Skye,Yoru","Raze,Viper,Brimstone,Skye,KAY/O"
Sunset,Team Liquid,KOI,11,13,4,5,"Breach,Raze,Cypher,Omen,Fade","Breach,Raze,Cypher,Omen,Fade"
Sunset,Karmine Corp,FUT Esports,13,7,3,2,"Raze,Cypher,Viper,Omen,Gekko","Raze,Cypher,Viper,Omen,Fade"
Bind,Karmine Corp,FUT Esports,4,13,1,9,"Raze,Viper,Omen,Skye,Yoru","Raze,Viper,Omen,KAY/O,Gekko"
Lotus,Karmine Corp,FUT Esports,20,18,12,11,"Raze,Killjoy,Viper,Omen,Fade","Breach,Raze,Cypher,Omen,Gekko"
