Map Name,Team 1 Name,Team 2 Name,Team 1 Score,Team 2 Score,Team 1 Attacking Wins,Team 2 Attacking Wins,Team 1 Agents,Team 2 Agents
Lotus,BBL PCIFIC,Joblife,13,3,3,2,"Breach,Cypher,Sova,Omen,Neon","Raze,Killjoy,Viper,Omen,Fade"
Haven,DSYRE,Barça eSports,13,10,6,4,"Cypher,Sova,Omen,Yoru,Iso","Breach,Cypher,Sova,Omen,Neon"
Ascent,BBL PCIFIC,Joblife,13,10,7,6,"Sova,Killjoy,Phoenix,Omen,Jett","Sova,Killjoy,Omen,Jett,KAY/O"
Ascent,DSYRE,Barça eSports,8,13,1,5,"Cypher,Sova,Omen,Jett,KAY/O","Killjoy,Viper,Omen,Jett,Skye"
Abyss,MOUZ,BBL PCIFIC,10,13,4,5,"Cypher,Sova,Jett,Astra,KAY/O","Cypher,Sova,Omen,Jett,KAY/O"
Haven,MOUZ,BBL PCIFIC,7,13,2,7,"Breach,Cypher,Sova,Omen,Jett","Breach,Sova,Killjoy,Omen,Jett"
Sunset,Apeks,DSYRE,13,9,5,2,"Cypher,Sova,Omen,KAY/O,Neon","Breach,Raze,Cypher,Omen,Gekko"
Haven,Apeks,DSYRE,13,7,8,7,"Breach,Sova,Killjoy,Omen,Jett","Cypher,Sova,Omen,Yoru,Iso"
Lotus,MOUZ,BBL PCIFIC,13,10,7,6,"Breach,Cypher,Omen,Yoru,Fade","Breach,Cypher,Sova,Omen,Neon"
Haven,The Ultimates,Joblife,12,14,8,9,"Cypher,Sova,Omen,Neon,Iso","Breach,Sova,Killjoy,Astra,Neon"
Haven,CGN Esports,Barça eSports,13,9,6,3,"Sova,Killjoy,Phoenix,Omen,Jett","Breach,Cypher,Sova,Omen,Neon"
Sunset,The Ultimates,Joblife,12,14,6,7,"Breach,Raze,Cypher,Omen,Gekko","Breach,Cypher,Sova,Omen,Neon"
Ascent,CGN Esports,Barça eSports,16,14,7,6,"Sova,Killjoy,Phoenix,Jett,Astra","Killjoy,Viper,Omen,Jett,Skye"
Bind,The Ultimates,Joblife,13,11,7,6,"Raze,Viper,Brimstone,Sage,Skye","Raze,Viper,Brimstone,Skye,Gekko"
Bind,CGN Esports,Barça eSports,8,13,7,8,"Raze,Viper,Phoenix,Brimstone,Fade","Viper,Brimstone,Yoru,Fade,Gekko"
Abyss,GoNext Esports,Barça eSports,13,10,7,5,"Cypher,Sova,Jett,Astra,Gekko","Cypher,Sova,Omen,Jett,KAY/O"
Icebox,GoNext Esports,Barça eSports,13,10,3,2,"Sova,Killjoy,Viper,Jett,KAY/O","Killjoy,Viper,Jett,KAY/O,Clove"
Haven,GoNext Esports,Barça eSports,10,13,4,5,"Breach,Cypher,Sova,Omen,Jett","Breach,Cypher,Sova,Omen,Neon"
Icebox,SAW,Joblife,9,13,4,5,"Sova,Killjoy,Viper,Jett,Gekko","Sova,Killjoy,Viper,Reyna,Jett"
Haven,Apeks,CGN Esports,14,12,7,6,"Breach,Sova,Killjoy,Omen,Jett","Sova,Killjoy,Phoenix,Omen,Jett"
